id,month,day,year,temp,AverageTemperatureUncertaintyFahr,City,country_id,Country,Latitude,Longitude
962,2,1,1933,68.0792,33.2474,Auckland,NEW,New Zealand,36.17S,175.03E
963,3,1,1933,65.993,33.1178,Auckland,NEW,New Zealand,36.17S,175.03E
964,4,1,1933,62.1266,32.8838,Auckland,NEW,New Zealand,36.17S,175.03E
965,5,1,1933,58.64,33.0764,Auckland,NEW,New Zealand,36.17S,175.03E
966,6,1,1933,53.3264,33.5552,Auckland,NEW,New Zealand,36.17S,175.03E
967,7,1,1933,53.6846,32.8712,Auckland,NEW,New Zealand,36.17S,175.03E
968,8,1,1933,53.3246,32.6876,Auckland,NEW,New Zealand,36.17S,175.03E
969,9,1,1933,55.1462,33.0206,Auckland,NEW,New Zealand,36.17S,175.03E
970,10,1,1933,56.6114,32.873,Auckland,NEW,New Zealand,36.17S,175.03E
971,11,1,1933,59.603,33.431,Auckland,NEW,New Zealand,36.17S,175.03E
972,12,1,1933,63.5198,33.0908,Auckland,NEW,New Zealand,36.17S,175.03E
973,1,1,1934,63.329,33.4472,Auckland,NEW,New Zealand,36.17S,175.03E
974,2,1,1934,65.1704,33.2726,Auckland,NEW,New Zealand,36.17S,175.03E
975,3,1,1934,63.7754,32.81,Auckland,NEW,New Zealand,36.17S,175.03E
976,4,1,1934,61.8368,33.4706,Auckland,NEW,New Zealand,36.17S,175.03E
977,5,1,1934,57.002,32.8118,Auckland,NEW,New Zealand,36.17S,175.03E
978,6,1,1934,54.8816,33.035,Auckland,NEW,New Zealand,36.17S,175.03E
979,7,1,1934,52.3094,32.8892,Auckland,NEW,New Zealand,36.17S,175.03E
980,8,1,1934,53.7746,32.7632,Auckland,NEW,New Zealand,36.17S,175.03E
981,9,1,1934,55.2452,33.1196,Auckland,NEW,New Zealand,36.17S,175.03E
982,10,1,1934,57.1316,32.9306,Auckland,NEW,New Zealand,36.17S,175.03E
983,11,1,1934,61.9844,34.385,Auckland,NEW,New Zealand,36.17S,175.03E
984,12,1,1934,67.0496,33.5948,Auckland,NEW,New Zealand,36.17S,175.03E
985,1,1,1935,69.206,33.7064,Auckland,NEW,New Zealand,36.17S,175.03E
986,2,1,1935,69.5552,33.0782,Auckland,NEW,New Zealand,36.17S,175.03E
987,3,1,1935,66.2738,33.1862,Auckland,NEW,New Zealand,36.17S,175.03E
988,4,1,1935,63.2696,32.9522,Auckland,NEW,New Zealand,36.17S,175.03E
989,5,1,1935,57.0308,32.7884,Auckland,NEW,New Zealand,36.17S,175.03E
990,6,1,1935,55.9256,33.215,Auckland,NEW,New Zealand,36.17S,175.03E
991,7,1,1935,53.4722,32.6714,Auckland,NEW,New Zealand,36.17S,175.03E
992,8,1,1935,53.564,32.5868,Auckland,NEW,New Zealand,36.17S,175.03E
993,9,1,1935,53.1248,32.7218,Auckland,NEW,New Zealand,36.17S,175.03E
994,10,1,1935,57.2936,32.9756,Auckland,NEW,New Zealand,36.17S,175.03E
995,11,1,1935,57.956,32.9522,Auckland,NEW,New Zealand,36.17S,175.03E
996,12,1,1935,64.688,32.7848,Auckland,NEW,New Zealand,36.17S,175.03E
997,1,1,1936,65.9354,32.9486,Auckland,NEW,New Zealand,36.17S,175.03E
998,2,1,1936,65.7518,33.0008,Auckland,NEW,New Zealand,36.17S,175.03E
999,3,1,1936,63.2228,32.7812,Auckland,NEW,New Zealand,36.17S,175.03E
1000,4,1,1936,62.5406,32.7614,Auckland,NEW,New Zealand,36.17S,175.03E
1001,5,1,1936,55.7276,32.846,Auckland,NEW,New Zealand,36.17S,175.03E
1002,6,1,1936,54.1382,32.9756,Auckland,NEW,New Zealand,36.17S,175.03E
1003,7,1,1936,52.5722,32.6192,Auckland,NEW,New Zealand,36.17S,175.03E
1004,8,1,1936,54.6962,32.7578,Auckland,NEW,New Zealand,36.17S,175.03E
1005,9,1,1936,54.0554,32.6966,Auckland,NEW,New Zealand,36.17S,175.03E
1006,10,1,1936,58.6688,32.828,Auckland,NEW,New Zealand,36.17S,175.03E
1007,11,1,1936,60.044,32.8982,Auckland,NEW,New Zealand,36.17S,175.03E
1008,12,1,1936,61.8044,32.8784,Auckland,NEW,New Zealand,36.17S,175.03E
1009,1,1,1937,64.1912,33.1142,Auckland,NEW,New Zealand,36.17S,175.03E
1010,2,1,1937,63.8654,32.846,Auckland,NEW,New Zealand,36.17S,175.03E
1011,3,1,1937,64.5314,32.8946,Auckland,NEW,New Zealand,36.17S,175.03E
1012,4,1,1937,60.296,32.8946,Auckland,NEW,New Zealand,36.17S,175.03E
1013,5,1,1937,58.1576,32.6282,Auckland,NEW,New Zealand,36.17S,175.03E
1014,6,1,1937,53.339,32.873,Auckland,NEW,New Zealand,36.17S,175.03E
1015,7,1,1937,52.0556,32.684,Auckland,NEW,New Zealand,36.17S,175.03E
1016,8,1,1937,53.2184,32.8334,Auckland,NEW,New Zealand,36.17S,175.03E
1017,9,1,1937,54.4442,32.8604,Auckland,NEW,New Zealand,36.17S,175.03E
1018,10,1,1937,55.9742,33.1592,Auckland,NEW,New Zealand,36.17S,175.03E
1019,11,1,1937,60.6344,32.774,Auckland,NEW,New Zealand,36.17S,175.03E
1020,12,1,1937,65.7824,33.4778,Auckland,NEW,New Zealand,36.17S,175.03E
1021,1,1,1938,68.198,33.9314,Auckland,NEW,New Zealand,36.17S,175.03E
1022,2,1,1938,70.3742,32.7074,Auckland,NEW,New Zealand,36.17S,175.03E
1023,3,1,1938,68.3492,33.4454,Auckland,NEW,New Zealand,36.17S,175.03E
1024,4,1,1938,67.4168,33.7586,Auckland,NEW,New Zealand,36.17S,175.03E
1025,5,1,1938,60.125,32.702,Auckland,NEW,New Zealand,36.17S,175.03E
1026,6,1,1938,55.355,32.7272,Auckland,NEW,New Zealand,36.17S,175.03E
1027,7,1,1938,53.5046,32.7254,Auckland,NEW,New Zealand,36.17S,175.03E
1028,8,1,1938,54.1166,32.7254,Auckland,NEW,New Zealand,36.17S,175.03E
1029,9,1,1938,55.346,32.639,Auckland,NEW,New Zealand,36.17S,175.03E
1030,10,1,1938,57.4376,32.9612,Auckland,NEW,New Zealand,36.17S,175.03E
1031,11,1,1938,62.2616,33.0386,Auckland,NEW,New Zealand,36.17S,175.03E
1032,12,1,1938,61.9898,32.747,Auckland,NEW,New Zealand,36.17S,175.03E
1033,1,1,1939,62.942,32.8784,Auckland,NEW,New Zealand,36.17S,175.03E
1034,2,1,1939,64.1534,33.0638,Auckland,NEW,New Zealand,36.17S,175.03E
1035,3,1,1939,65.1434,34.0196,Auckland,NEW,New Zealand,36.17S,175.03E
1036,4,1,1939,61.8746,32.8208,Auckland,NEW,New Zealand,36.17S,175.03E
1037,5,1,1939,58.6022,32.6804,Auckland,NEW,New Zealand,36.17S,175.03E
1038,6,1,1939,57.1298,32.7164,Auckland,NEW,New Zealand,36.17S,175.03E
1039,7,1,1939,51.4112,32.7938,Auckland,NEW,New Zealand,36.17S,175.03E
1040,8,1,1939,53.69,32.6624,Auckland,NEW,New Zealand,36.17S,175.03E
1041,9,1,1939,54.8546,32.6804,Auckland,NEW,New Zealand,36.17S,175.03E
1042,10,1,1939,55.4108,32.5544,Auckland,NEW,New Zealand,36.17S,175.03E
1043,11,1,1939,59.2016,33.0386,Auckland,NEW,New Zealand,36.17S,175.03E
1044,12,1,1939,62.4182,33.1844,Auckland,NEW,New Zealand,36.17S,175.03E
1045,1,1,1940,66.2738,32.8676,Auckland,NEW,New Zealand,36.17S,175.03E
1046,2,1,1940,65.21,33.6542,Auckland,NEW,New Zealand,36.17S,175.03E
1047,3,1,1940,63.0788,32.5652,Auckland,NEW,New Zealand,36.17S,175.03E
1048,4,1,1940,58.3736,32.7416,Auckland,NEW,New Zealand,36.17S,175.03E
1049,5,1,1940,55.6322,32.6264,Auckland,NEW,New Zealand,36.17S,175.03E
1050,6,1,1940,53.9978,32.9954,Auckland,NEW,New Zealand,36.17S,175.03E
1051,7,1,1940,52.3292,32.549,Auckland,NEW,New Zealand,36.17S,175.03E
1052,8,1,1940,54.3164,32.4932,Auckland,NEW,New Zealand,36.17S,175.03E
1053,9,1,1940,55.4468,32.5814,Auckland,NEW,New Zealand,36.17S,175.03E
1054,10,1,1940,56.6096,32.7236,Auckland,NEW,New Zealand,36.17S,175.03E
1055,11,1,1940,58.1558,32.8478,Auckland,NEW,New Zealand,36.17S,175.03E
1056,12,1,1940,64.6016,33.3626,Auckland,NEW,New Zealand,36.17S,175.03E
1057,1,1,1941,66.8156,32.6948,Auckland,NEW,New Zealand,36.17S,175.03E
1058,2,1,1941,66.6086,32.8082,Auckland,NEW,New Zealand,36.17S,175.03E
1059,3,1,1941,65.9246,32.45,Auckland,NEW,New Zealand,36.17S,175.03E
1060,4,1,1941,59.8712,32.5634,Auckland,NEW,New Zealand,36.17S,175.03E
1061,5,1,1941,58.226,33.0332,Auckland,NEW,New Zealand,36.17S,175.03E
1062,6,1,1941,53.5298,32.7308,Auckland,NEW,New Zealand,36.17S,175.03E
1063,7,1,1941,53.2562,32.5652,Auckland,NEW,New Zealand,36.17S,175.03E
1064,8,1,1941,52.5614,32.513,Auckland,NEW,New Zealand,36.17S,175.03E
1065,9,1,1941,54.8114,33.5876,Auckland,NEW,New Zealand,36.17S,175.03E
1066,10,1,1941,55.409,32.747,Auckland,NEW,New Zealand,36.17S,175.03E
1067,11,1,1941,59.2826,32.9918,Auckland,NEW,New Zealand,36.17S,175.03E
1068,12,1,1941,62.8808,32.7542,Auckland,NEW,New Zealand,36.17S,175.03E
1069,1,1,1942,63.6026,32.8478,Auckland,NEW,New Zealand,36.17S,175.03E
1070,2,1,1942,64.8698,32.7146,Auckland,NEW,New Zealand,36.17S,175.03E
1071,3,1,1942,65.57,32.8262,Auckland,NEW,New Zealand,36.17S,175.03E
1072,4,1,1942,62.537,32.9306,Auckland,NEW,New Zealand,36.17S,175.03E
1073,5,1,1942,58.8254,33.3068,Auckland,NEW,New Zealand,36.17S,175.03E
1074,6,1,1942,54.5864,32.5418,Auckland,NEW,New Zealand,36.17S,175.03E
1075,7,1,1942,55.0184,32.9954,Auckland,NEW,New Zealand,36.17S,175.03E
1076,8,1,1942,54.5432,33.3446,Auckland,NEW,New Zealand,36.17S,175.03E
1077,9,1,1942,55.85,33.1214,Auckland,NEW,New Zealand,36.17S,175.03E
1078,10,1,1942,59.1728,33.197,Auckland,NEW,New Zealand,36.17S,175.03E
1079,11,1,1942,60.557,32.6894,Auckland,NEW,New Zealand,36.17S,175.03E
1080,12,1,1942,62.7242,32.8082,Auckland,NEW,New Zealand,36.17S,175.03E
1081,1,1,1943,65.7194,32.7578,Auckland,NEW,New Zealand,36.17S,175.03E
1082,2,1,1943,66.7112,32.8406,Auckland,NEW,New Zealand,36.17S,175.03E
1083,3,1,1943,63.7718,33.4562,Auckland,NEW,New Zealand,36.17S,175.03E
1084,4,1,1943,61.7396,32.5166,Auckland,NEW,New Zealand,36.17S,175.03E
1085,5,1,1943,57.0974,33.548,Auckland,NEW,New Zealand,36.17S,175.03E
1086,6,1,1943,55.8698,33.0134,Auckland,NEW,New Zealand,36.17S,175.03E
1087,7,1,1943,53.1626,32.9,Auckland,NEW,New Zealand,36.17S,175.03E
1088,8,1,1943,52.3976,33.0116,Auckland,NEW,New Zealand,36.17S,175.03E
1089,9,1,1943,54.797,32.7776,Auckland,NEW,New Zealand,36.17S,175.03E
1090,10,1,1943,56.246,33.0872,Auckland,NEW,New Zealand,36.17S,175.03E
1091,11,1,1943,60.6938,32.4914,Auckland,NEW,New Zealand,36.17S,175.03E
1092,12,1,1943,64.6448,33.152,Auckland,NEW,New Zealand,36.17S,175.03E
1093,1,1,1944,66.7598,34.7342,Auckland,NEW,New Zealand,36.17S,175.03E
1094,2,1,1944,66.9776,32.5382,Auckland,NEW,New Zealand,36.17S,175.03E
1095,3,1,1944,65.2442,32.594,Auckland,NEW,New Zealand,36.17S,175.03E
1096,4,1,1944,62.5622,32.7218,Auckland,NEW,New Zealand,36.17S,175.03E
1097,5,1,1944,56.8184,32.7974,Auckland,NEW,New Zealand,36.17S,175.03E
1098,6,1,1944,53.9528,33.0602,Auckland,NEW,New Zealand,36.17S,175.03E
1099,7,1,1944,53.5442,32.576,Auckland,NEW,New Zealand,36.17S,175.03E
1100,8,1,1944,53.645,33.1412,Auckland,NEW,New Zealand,36.17S,175.03E
1101,9,1,1944,54.1778,32.8586,Auckland,NEW,New Zealand,36.17S,175.03E
1102,10,1,1944,57.3908,33.2258,Auckland,NEW,New Zealand,36.17S,175.03E
1103,11,1,1944,59.7434,32.6498,Auckland,NEW,New Zealand,36.17S,175.03E
1104,12,1,1944,61.2248,33.2042,Auckland,NEW,New Zealand,36.17S,175.03E
1105,1,1,1945,66.1064,33.2492,Auckland,NEW,New Zealand,36.17S,175.03E
1106,2,1,1945,66.119,32.846,Auckland,NEW,New Zealand,36.17S,175.03E
1107,3,1,1945,63.8474,32.8298,Auckland,NEW,New Zealand,36.17S,175.03E
1108,4,1,1945,61.7936,32.5256,Auckland,NEW,New Zealand,36.17S,175.03E
1109,5,1,1945,56.5286,33.7424,Auckland,NEW,New Zealand,36.17S,175.03E
1110,6,1,1945,52.3256,33.5786,Auckland,NEW,New Zealand,36.17S,175.03E
1111,7,1,1945,52.3094,33.0314,Auckland,NEW,New Zealand,36.17S,175.03E
1112,8,1,1945,55.85,32.7506,Auckland,NEW,New Zealand,36.17S,175.03E
1113,9,1,1945,54.8834,32.4932,Auckland,NEW,New Zealand,36.17S,175.03E
1114,10,1,1945,55.0094,32.513,Auckland,NEW,New Zealand,36.17S,175.03E
1115,11,1,1945,60.5768,32.8424,Auckland,NEW,New Zealand,36.17S,175.03E
1116,12,1,1945,60.1016,32.486,Auckland,NEW,New Zealand,36.17S,175.03E
1117,1,1,1946,64.0508,33.6776,Auckland,NEW,New Zealand,36.17S,175.03E
1118,2,1,1946,67.0298,33.4184,Auckland,NEW,New Zealand,36.17S,175.03E
1119,3,1,1946,65.3126,32.423,Auckland,NEW,New Zealand,36.17S,175.03E
1120,4,1,1946,63.1922,32.8604,Auckland,NEW,New Zealand,36.17S,175.03E
1121,5,1,1946,60.1574,32.4374,Auckland,NEW,New Zealand,36.17S,175.03E
1122,6,1,1946,56.8328,32.8154,Auckland,NEW,New Zealand,36.17S,175.03E
1123,7,1,1946,55.8536,32.8604,Auckland,NEW,New Zealand,36.17S,175.03E
1124,8,1,1946,54.8924,32.9054,Auckland,NEW,New Zealand,36.17S,175.03E
1125,9,1,1946,55.985,32.6354,Auckland,NEW,New Zealand,36.17S,175.03E
1126,10,1,1946,56.6744,32.9108,Auckland,NEW,New Zealand,36.17S,175.03E
1127,11,1,1946,57.119,32.6354,Auckland,NEW,New Zealand,36.17S,175.03E
1128,12,1,1946,60.8666,32.9414,Auckland,NEW,New Zealand,36.17S,175.03E
1129,1,1,1947,63.0356,32.6318,Auckland,NEW,New Zealand,36.17S,175.03E
1130,2,1,1947,64.5062,32.6516,Auckland,NEW,New Zealand,36.17S,175.03E
1131,3,1,1947,64.3658,33.4328,Auckland,NEW,New Zealand,36.17S,175.03E
1132,4,1,1947,62.168,32.9198,Auckland,NEW,New Zealand,36.17S,175.03E
1133,5,1,1947,57.9884,32.6444,Auckland,NEW,New Zealand,36.17S,175.03E
1134,6,1,1947,55.6664,32.6462,Auckland,NEW,New Zealand,36.17S,175.03E
1135,7,1,1947,54.3542,32.5508,Auckland,NEW,New Zealand,36.17S,175.03E
1136,8,1,1947,53.8916,32.4986,Auckland,NEW,New Zealand,36.17S,175.03E
1137,9,1,1947,55.391,32.6228,Auckland,NEW,New Zealand,36.17S,175.03E
1138,10,1,1947,57.119,32.7362,Auckland,NEW,New Zealand,36.17S,175.03E
1139,11,1,1947,59.0846,32.6696,Auckland,NEW,New Zealand,36.17S,175.03E
1140,12,1,1947,64.1696,32.5148,Auckland,NEW,New Zealand,36.17S,175.03E
1141,1,1,1948,66.6374,32.6354,Auckland,NEW,New Zealand,36.17S,175.03E
1142,2,1,1948,66.4862,32.9612,Auckland,NEW,New Zealand,36.17S,175.03E
1143,3,1,1948,67.1324,32.6714,Auckland,NEW,New Zealand,36.17S,175.03E
1144,4,1,1948,62.555,33.0638,Auckland,NEW,New Zealand,36.17S,175.03E
1145,5,1,1948,59.1278,32.7128,Auckland,NEW,New Zealand,36.17S,175.03E
1146,6,1,1948,54.518,32.4644,Auckland,NEW,New Zealand,36.17S,175.03E
1147,7,1,1948,55.5044,32.6336,Auckland,NEW,New Zealand,36.17S,175.03E
1148,8,1,1948,53.7818,32.5598,Auckland,NEW,New Zealand,36.17S,175.03E
1149,9,1,1948,56.6672,33.1664,Auckland,NEW,New Zealand,36.17S,175.03E
1150,10,1,1948,58.2764,33.9908,Auckland,NEW,New Zealand,36.17S,175.03E
1151,11,1,1948,60.3806,33.053,Auckland,NEW,New Zealand,36.17S,175.03E
1152,12,1,1948,62.7872,32.7434,Auckland,NEW,New Zealand,36.17S,175.03E
1153,1,1,1949,64.4936,32.6246,Auckland,NEW,New Zealand,36.17S,175.03E
1154,2,1,1949,67.7714,33.3788,Auckland,NEW,New Zealand,36.17S,175.03E
1155,3,1,1949,64.3946,32.7452,Auckland,NEW,New Zealand,36.17S,175.03E
1156,4,1,1949,58.5842,32.7614,Auckland,NEW,New Zealand,36.17S,175.03E
1157,5,1,1949,57.8948,32.3726,Auckland,NEW,New Zealand,36.17S,175.03E
1158,6,1,1949,56.5412,32.7758,Auckland,NEW,New Zealand,36.17S,175.03E
1159,7,1,1949,55.7636,32.6876,Auckland,NEW,New Zealand,36.17S,175.03E
1160,8,1,1949,53.7188,32.8118,Auckland,NEW,New Zealand,36.17S,175.03E
1161,9,1,1949,54.9266,32.9306,Auckland,NEW,New Zealand,36.17S,175.03E
1162,10,1,1949,58.6616,32.702,Auckland,NEW,New Zealand,36.17S,175.03E
1163,11,1,1949,60.6254,32.756,Auckland,NEW,New Zealand,36.17S,175.03E
1164,12,1,1949,62.483,32.675,Auckland,NEW,New Zealand,36.17S,175.03E
1165,1,1,1950,66.119,32.747,Auckland,NEW,New Zealand,36.17S,175.03E
1166,2,1,1950,66.227,33.0242,Auckland,NEW,New Zealand,36.17S,175.03E
1167,3,1,1950,64.7996,32.6174,Auckland,NEW,New Zealand,36.17S,175.03E
1168,4,1,1950,61.7774,33.0224,Auckland,NEW,New Zealand,36.17S,175.03E
1169,5,1,1950,62.0996,32.6714,Auckland,NEW,New Zealand,36.17S,175.03E
1170,6,1,1950,56.4944,32.5904,Auckland,NEW,New Zealand,36.17S,175.03E
1171,7,1,1950,53.6648,32.4302,Auckland,NEW,New Zealand,36.17S,175.03E
1172,8,1,1950,53.4956,32.5508,Auckland,NEW,New Zealand,36.17S,175.03E
1173,9,1,1950,55.6736,32.585,Auckland,NEW,New Zealand,36.17S,175.03E
1174,10,1,1950,58.2098,32.603,Auckland,NEW,New Zealand,36.17S,175.03E
1175,11,1,1950,62.0042,32.7416,Auckland,NEW,New Zealand,36.17S,175.03E
1176,12,1,1950,64.9904,33.1988,Auckland,NEW,New Zealand,36.17S,175.03E
1177,1,1,1951,65.8652,33.1016,Auckland,NEW,New Zealand,36.17S,175.03E
1178,2,1,1951,65.6474,33.2114,Auckland,NEW,New Zealand,36.17S,175.03E
1179,3,1,1951,65.5988,33.0314,Auckland,NEW,New Zealand,36.17S,175.03E
1180,4,1,1951,61.9376,32.9018,Auckland,NEW,New Zealand,36.17S,175.03E
1181,5,1,1951,56.678,33.071,Auckland,NEW,New Zealand,36.17S,175.03E
1182,6,1,1951,52.8242,33.2474,Auckland,NEW,New Zealand,36.17S,175.03E
1183,7,1,1951,53.789,32.6966,Auckland,NEW,New Zealand,36.17S,175.03E
1184,8,1,1951,52.3256,32.5796,Auckland,NEW,New Zealand,36.17S,175.03E
1185,9,1,1951,54.8222,32.7704,Auckland,NEW,New Zealand,36.17S,175.03E
1186,10,1,1951,57.137,32.5832,Auckland,NEW,New Zealand,36.17S,175.03E
1187,11,1,1951,60.1538,32.675,Auckland,NEW,New Zealand,36.17S,175.03E
1188,12,1,1951,60.7154,32.6354,Auckland,NEW,New Zealand,36.17S,175.03E
1189,1,1,1952,63.3578,33.0206,Auckland,NEW,New Zealand,36.17S,175.03E
1190,2,1,1952,68.1584,32.6624,Auckland,NEW,New Zealand,36.17S,175.03E
1191,3,1,1952,64.0832,32.405,Auckland,NEW,New Zealand,36.17S,175.03E
1192,4,1,1952,61.2914,32.9216,Auckland,NEW,New Zealand,36.17S,175.03E
1193,5,1,1952,57.8408,32.8118,Auckland,NEW,New Zealand,36.17S,175.03E
1194,6,1,1952,56.5376,32.8802,Auckland,NEW,New Zealand,36.17S,175.03E
1195,7,1,1952,52.0826,32.4608,Auckland,NEW,New Zealand,36.17S,175.03E
1196,8,1,1952,54.9914,32.558,Auckland,NEW,New Zealand,36.17S,175.03E
1197,9,1,1952,54.8222,32.8442,Auckland,NEW,New Zealand,36.17S,175.03E
1198,10,1,1952,57.7292,32.504,Auckland,NEW,New Zealand,36.17S,175.03E
1199,11,1,1952,59.7776,32.6012,Auckland,NEW,New Zealand,36.17S,175.03E
1200,12,1,1952,62.5514,32.8604,Auckland,NEW,New Zealand,36.17S,175.03E
1201,1,1,1953,63.5648,32.8712,Auckland,NEW,New Zealand,36.17S,175.03E
1202,2,1,1953,64.6466,32.6786,Auckland,NEW,New Zealand,36.17S,175.03E
1203,3,1,1953,64.9904,32.6858,Auckland,NEW,New Zealand,36.17S,175.03E
1204,4,1,1953,61.907,32.4716,Auckland,NEW,New Zealand,36.17S,175.03E
1205,5,1,1953,59.4824,32.3834,Auckland,NEW,New Zealand,36.17S,175.03E
1206,6,1,1953,56.4224,32.5418,Auckland,NEW,New Zealand,36.17S,175.03E
1207,7,1,1953,53.213,32.6408,Auckland,NEW,New Zealand,36.17S,175.03E
1208,8,1,1953,54.3812,32.7182,Auckland,NEW,New Zealand,36.17S,175.03E
1209,9,1,1953,56.003,32.6624,Auckland,NEW,New Zealand,36.17S,175.03E
1210,10,1,1953,56.6996,32.4788,Auckland,NEW,New Zealand,36.17S,175.03E
1211,11,1,1953,61.6748,32.5346,Auckland,NEW,New Zealand,36.17S,175.03E
1212,12,1,1953,64.787,32.5256,Auckland,NEW,New Zealand,36.17S,175.03E
1213,1,1,1954,66.8498,32.8316,Auckland,NEW,New Zealand,36.17S,175.03E
1214,2,1,1954,68.8694,32.747,Auckland,NEW,New Zealand,36.17S,175.03E
1215,3,1,1954,66.1604,32.6264,Auckland,NEW,New Zealand,36.17S,175.03E
1216,4,1,1954,60.4634,32.5688,Auckland,NEW,New Zealand,36.17S,175.03E
1217,5,1,1954,59.252,32.648,Auckland,NEW,New Zealand,36.17S,175.03E
1218,6,1,1954,56.1758,32.5238,Auckland,NEW,New Zealand,36.17S,175.03E
1219,7,1,1954,54.0374,32.477,Auckland,NEW,New Zealand,36.17S,175.03E
1220,8,1,1954,53.2418,32.5958,Auckland,NEW,New Zealand,36.17S,175.03E
1221,9,1,1954,54.3272,32.8712,Auckland,NEW,New Zealand,36.17S,175.03E
1222,10,1,1954,55.5998,33.0746,Auckland,NEW,New Zealand,36.17S,175.03E
1223,11,1,1954,62.0492,33.0314,Auckland,NEW,New Zealand,36.17S,175.03E
1224,12,1,1954,64.0886,33.233,Auckland,NEW,New Zealand,36.17S,175.03E
1225,1,1,1955,66.3908,32.7722,Auckland,NEW,New Zealand,36.17S,175.03E
1226,2,1,1955,70.6208,33.2618,Auckland,NEW,New Zealand,36.17S,175.03E
1227,3,1,1955,67.3574,32.4266,Auckland,NEW,New Zealand,36.17S,175.03E
1228,4,1,1955,63.896,32.7254,Auckland,NEW,New Zealand,36.17S,175.03E
1229,5,1,1955,61.2248,32.7002,Auckland,NEW,New Zealand,36.17S,175.03E
1230,6,1,1955,54.7466,32.7776,Auckland,NEW,New Zealand,36.17S,175.03E
1231,7,1,1955,52.4426,32.4284,Auckland,NEW,New Zealand,36.17S,175.03E
1232,8,1,1955,55.0472,32.7596,Auckland,NEW,New Zealand,36.17S,175.03E
1233,9,1,1955,55.8716,32.5274,Auckland,NEW,New Zealand,36.17S,175.03E
1234,10,1,1955,58.1234,32.5346,Auckland,NEW,New Zealand,36.17S,175.03E
1235,11,1,1955,59.8586,32.684,NA,,NA,36.17S,175.03E
1236,12,1,1955,64.3262,32.6912,Auckland,NEW,New Zealand,36.17S,175.03E
1237,1,1,1956,68.2988,32.9342,Auckland,NEW,New Zealand,36.17S,175.03E
1238,2,1,1956,67.5554,33.1412,Auckland,NEW,New Zealand,36.17S,175.03E
1239,3,1,1956,64.526,32.6174,Auckland,NEW,New Zealand,36.17S,175.03E
1240,4,1,1956,66.713,33.0764,Auckland,NEW,New Zealand,36.17S,175.03E
1241,5,1,1956,60.395,33.0116,Auckland,NEW,New Zealand,36.17S,175.03E
1242,6,1,1956,57.4052,32.432,NA,,NA,36.17S,175.03E
1243,7,1,1956,54.2012,32.5832,Auckland,NEW,New Zealand,36.17S,175.03E
1244,8,1,1956,54.32,32.7182,Auckland,NEW,New Zealand,36.17S,175.03E
1245,9,1,1956,55.6322,33.26,Auckland,NEW,New Zealand,36.17S,175.03E
1246,10,1,1956,58.379,32.5508,Auckland,NEW,New Zealand,36.17S,175.03E
1247,11,1,1956,60.6038,32.6192,Auckland,NEW,New Zealand,36.17S,175.03E
1248,12,1,1956,63.2066,32.5634,Auckland,NEW,New Zealand,36.17S,175.03E
1249,1,1,1957,65.8202,32.9612,Auckland,NEW,New Zealand,36.17S,175.03E
1250,2,1,1957,68.6012,32.738,Auckland,NEW,New Zealand,36.17S,175.03E
1251,3,1,1957,66.3872,32.4554,Auckland,NEW,New Zealand,36.17S,175.03E
1252,4,1,1957,62.645,33.0026,Auckland,NEW,New Zealand,36.17S,175.03E
1253,5,1,1957,59.873,32.7884,Auckland,NEW,New Zealand,36.17S,175.03E
1254,6,1,1957,54.977,32.6894,Auckland,NEW,New Zealand,36.17S,175.03E
1255,7,1,1957,51.836,33.0368,Auckland,NEW,New Zealand,36.17S,175.03E
1256,8,1,1957,55.0778,33.215,Auckland,NEW,New Zealand,36.17S,175.03E
1257,9,1,1957,55.481,33.44,Auckland,NEW,New Zealand,36.17S,175.03E
1258,10,1,1957,55.6466,32.7722,Auckland,NEW,New Zealand,36.17S,175.03E
1259,11,1,1957,60.152,32.8082,Auckland,NEW,New Zealand,36.17S,175.03E
1260,12,1,1957,61.6532,32.6354,Auckland,NEW,New Zealand,36.17S,175.03E
1261,1,1,1958,64.8914,32.8982,Auckland,NEW,New Zealand,36.17S,175.03E
1262,2,1,1958,69.1304,32.8532,Auckland,NEW,New Zealand,36.17S,175.03E
1263,3,1,1958,67.0568,32.36,Auckland,NEW,New Zealand,36.17S,175.03E
1264,4,1,1958,60.2798,32.5472,Auckland,NEW,New Zealand,36.17S,175.03E
1265,5,1,1958,58.982,32.8046,Auckland,NEW,New Zealand,36.17S,175.03E
1266,6,1,1958,55.553,32.81,Auckland,NEW,New Zealand,36.17S,175.03E
1267,7,1,1958,53.5622,32.7722,Auckland,NEW,New Zealand,36.17S,175.03E
1268,8,1,1958,54.6458,32.9018,Auckland,NEW,New Zealand,36.17S,175.03E
1269,9,1,1958,54.8258,33.1952,Auckland,NEW,New Zealand,36.17S,175.03E
1270,10,1,1958,59.4032,32.7038,Auckland,NEW,New Zealand,36.17S,175.03E
1271,11,1,1958,61.1564,32.5958,Auckland,NEW,New Zealand,36.17S,175.03E
1272,12,1,1958,65.3144,32.522,Auckland,NEW,New Zealand,36.17S,175.03E
1273,1,1,1959,67.5644,32.657,Auckland,NEW,New Zealand,36.17S,175.03E
1274,2,1,1959,66.3638,32.5814,Auckland,NEW,New Zealand,36.17S,175.03E
